Id,SalePrice
1853,117326.06621760549
1854,172956.9309482735
1855,164993.21288097906
1856,223858.50381619204
1857,142392.01442911476
1858,148803.96381796757
1859,117107.44275870989
1860,149785.31727423007
1861,116662.50236459472
1862,279175.585712919
1863,274138.9539597619
1864,274153.60228454345
1865,333396.18885086663
1866,314490.6499794617
1867,241216.51478109276
1868,294075.9029326129
1869,230100.4580346567
1870,235387.11322751665
1871,254747.654615717
1872,184569.73931396822
1873,228173.52865489968
1874,151578.64875679696
1875,207418.8810996255
1876,193056.28372531687
1877,219309.8589506459
1878,219308.81755107339
1879,120749.47350900178
1880,122228.95114851347
1881,253669.9366765283
1882,257513.262696326
1883,195619.21342443442
1884,210097.78772370238
1885,252034.96962172608
1886,282642.612490962
1887,229650.7443868625
1888,280538.5230012953
1889,175999.1244225332
1890,100906.912743096
1891,134949.54382591392
1892,75792.49780001352
1893,126974.42663502484
1894,100190.45096744713
1895,145885.59871912329
1896,133001.70126462285
1897,114546.80720270169
1898,127859.99756490113
1899,157605.5345530049
1900,167740.2704834803
1901,156318.81189890346
1902,143641.32738769427
1903,215815.8783312037
1904,141751.8991174316
1905,181384.97565505863
1906,150346.88076102687
1907,210154.00676905015
1908,119582.40483447141
1909,148049.0734063564
1910,131240.4895443176
1911,201590.85505275917
1912,293556.0314978105
1913,158594.33065198478
1914,55521.24852547352
1915,287823.83630019985
1916,28147.073577849427
1917,254839.2977621588
1918,140603.64543063845
1919,183927.89383498067
1920,152829.5967638183
1921,323978.9116429647
1922,297932.4020570095
1923,230101.71908311197
1924,212354.77061825036
1925,217436.14899083157
1926,349368.0457272306
1927,124780.83286843821
1928,150147.44389436604
1929,120336.47074949974
1930,139735.80393836368
1931,138781.42506792815
1932,128821.18385175662
1933,178677.6536648753
1934,183507.7603549012
1935,171512.07126826188
1936,192342.07904804917
1937,173515.091166927
1938,161646.58538560453
1939,243258.70443399553
1940,196509.9750487632
1941,172192.77261264343
1942,176323.13484057994
1943,199040.189355131
1944,294426.65561039606
1945,334734.7424256492
1946,147612.95883062715
1947,280943.024148952
1948,175063.1593468173
1949,249263.73470965656
1950,200391.02451685234
1951,262396.1866453765
1952,227099.15823515062
1953,183298.6045706952
1954,198328.52221181034
1955,119963.0171870219
1956,321367.02429074934
1957,153779.97928463388
1958,292083.2865033583
1959,129169.60666990862
1960,90227.50214339653
1961,111628.91275149933
1962,100602.87073471211
1963,120323.8125163347
1964,94277.7012174502
1965,129493.6685548923
1966,139876.43098822888
1967,279454.6096597668
1968,348278.0367911012
1969,332631.3097678586
1970,355199.42784529994
1971,388923.0548113894
1972,341701.53676166385
1973,272888.7558870616
1974,301325.82500008936
1975,418614.6184405169
1976,277555.8939180486
1977,326055.46964399726
1978,302701.8589220536
1979,297856.56339091505
1980,184052.20318850596
1981,315055.7519027556
1982,231194.894103806
1983,214965.54661504552
1984,182977.4318018523
1985,228143.0830318916
1986,219695.4402106274
1987,209374.40505277435
1988,182152.61190296966
1989,211830.7384356605
1990,225618.332248413
1991,227359.3736474996
1992,238730.93806415796
1993,191412.4500955483
1994,249167.90571122686
1995,190388.20712680975
1996,271609.9585186357
1997,287111.1049596432
1998,299294.1727370904
1999,254398.1922549028
2000,295054.27589723724
2001,270027.69729891233
2002,240772.72505270643
2003,257942.2859556761
2004,289890.24076445354
2005,240138.92759819748
2006,220809.27403427637
2007,251763.76824719645
2008,220927.94408760453
2009,198160.36228606687
2010,203951.02845911076
2011,146498.5783124254
2012,182656.69250780344
2013,178925.51910465234
2014,188959.681475
2015,214070.119806936
2016,192327.62069991953
2017,200397.74582285434
2018,120581.12288078852
2019,133057.1232574787
2020,69861.73369317339
2021,96541.48952932889
2022,172480.4337923373
2023,132614.91388389864
2024,269000.96503973193
2025,326650.77829686296
2026,175897.64452641457
2027,149628.89115217538
2028,168015.65314825578
2029,156943.28408800182
2030,266272.2057277274
2031,249155.8076041746
2032,257653.53586525912
2033,258279.18530061725
2034,176595.9375916589
2035,226419.74885076913
2036,214062.43288787315
2037,219141.42739754543
2038,310079.5832950659
2039,230288.3595435596
2040,331588.5721159063
2041,274155.04673518264
2042,205952.7811076669
2043,170321.6505154511
2044,176245.5109890625
2045,208099.96561641945
2046,123007.21698406129
2047,130616.82467000606
2048,136470.62616048637
2049,114991.44223699835
2050,176136.13018684625
2051,112251.45058626425
2052,111261.48401275044
2053,137336.06653281837
2054,77454.47493445757
2055,147298.8330052318
2056,137641.15028418181
2057,109263.70271086367
2058,206464.26851331047
2059,125924.11805517273
2060,172685.75964876823
2061,185651.30774584739
2062,112970.21605595411
2063,106313.39470229042
2064,117743.93809552304
2065,115609.01165727829
2066,173833.20329096634
2067,130458.483011459
2068,122352.57862982503
2069,89491.423967337
2070,110136.23906781571
2071,82723.51777743571
2072,159001.67315346794
2073,124464.99389372277
2074,174030.2739994228
2075,149356.69403291144
2076,123313.31494721118
2077,130464.80905812373
2078,103233.39106282312
2079,140676.78075154778
2080,111372.19300039718
2081,122202.76023048535
2082,100584.55590690137
2083,140243.50386688486
2084,98513.79907332547
2085,102626.36692227796
2086,144367.21895761252
2087,123831.32587547181
2088,95432.49704246037
2089,62787.06387355481
2090,132197.7249982059
2091,66510.6322865414
2092,122780.90039714426
2093,141007.72533051576
2094,131539.8664045534
2095,141927.44202196575
2096,83938.55503937765
2097,97429.91591629223
2098,147959.16931401682
2099,21002.93448177143
2100,48868.395394902676
2101,89551.92541964096
2102,146627.6142556856
2103,88936.82989751454
2104,124960.6849703521
2105,135109.80461022118
2106,19723.16932462901
2107,198557.04565497907
2108,112512.50944538647
2109,92712.07073632302
2110,137147.87835301482
2111,167665.66718676453
2112,132048.05428024172
2113,117635.5494706668
2114,115109.82407451421
2115,168207.93822896713
2116,115779.24731490668
2117,164643.10281860572
2118,137761.41906710807
2119,113559.0429614603
2120,114676.2729812488
2121,89528.93295718962
2122,93149.68287156918
2123,87113.59080689959
2124,187956.2256873569
2125,129358.45981798437
2126,141285.48470532568
2127,168444.9668645158
2128,146479.91799920844
2129,111055.60277565964
2130,131446.1552570099
2131,162917.4720862445
2132,106450.18534947
2133,117272.3721981314
2134,132296.99949325365
2135,111259.12316963053
2136,30270.869053689297
2137,97350.2455700764
2138,119175.42298870604
2139,136423.12173405895
2140,131011.11294881813
2141,160259.17382920603
2142,112339.68537033582
2143,132960.44664711226
2144,81403.01615534979
2145,133221.53560317168
2146,176783.51510059438
2147,131956.88383293152
2148,140012.34871815192
2149,149745.36590556428
2150,216806.56151516293
2151,135605.5577061677
2152,174759.78169768234
2153,196207.18568501435
2154,102735.4941785438
2155,145354.67004979867
2156,264029.5237142728
2157,235824.66258783848
2158,234107.90949906362
2159,221307.823286396
2160,202781.10052175587
2161,255723.54503129818
2162,384592.13833197544
2163,329231.89450320555
2164,246421.22641885793
2165,202107.7299954265
2166,154549.3995136281
2167,222246.34575590165
2168,189869.33132427232
2169,207206.9105287257
2170,218674.57489014696
2171,149184.12991496315
2172,130539.36517631356
2173,176832.65969599178
2174,228556.52667431836
2175,288182.39746270934
2176,295223.20261197817
2177,244111.74378615734
2178,227992.8431623599
2179,149215.65210840548
2180,215316.51649837638
2181,197389.136004725
2182,220971.35881052166
2183,198038.4508175142
2184,124219.1945152944
2185,119423.94299244904
2186,154743.9352948435
2187,153370.44044208736
2188,162018.93735640426
2189,282215.0769565848
2190,72365.56874634535
2191,71189.74926796136
2192,54446.58468756755
2193,113007.67627899
2194,107311.79948393232
2195,89756.60893916781
2196,93280.0917622773
2197,96916.40764090652
2198,176206.6691819178
2199,186647.02422649437
2200,160432.56439975137
2201,138317.21074269968
2202,209229.1172283718
2203,132774.33946241834
2204,158038.00792198302
2205,103760.48746216693
2206,152499.61291408585
2207,217512.14715559408
2208,244064.23315255833
2209,195434.40402569203
2210,127628.70057777362
2211,122097.2158857144
2212,119644.71749507915
2213,95808.07654980035
2214,139616.39951661462
2215,99278.21032998012
2216,142024.84235807694
2217,41035.501027874416
2218,78502.62185183004
2219,72260.98827900505
2220,64871.55260248971
2221,289560.0183763711
2222,266941.32669376815
2223,276837.77629045607
2224,222645.25563488412
2225,124713.02237502369
2226,166950.13603784074
2227,215825.70412690542
2228,273157.73761275085
2229,255914.90110239782
2230,138064.50928278966
2231,215740.8954307076
2232,174537.55309454957
2233,189567.37025305978
2234,256594.72155790776
2235,223399.87666374305
2236,262408.15427804017
2237,309713.8984791653
2238,209175.34533157526
2239,115148.26087057637
2240,160172.315259777
2241,114350.29784518946
2242,112594.56003526179
2243,122571.22021396994
2244,89710.78849565843
2245,92710.46096451976
2246,130358.11140948767
2247,129198.4338999521
2248,126746.15661144326
2249,112546.75688475603
2250,115181.26825750759
2251,112450.35727589135
2252,184229.9570953129
2253,158706.14388325065
2254,171938.0604947887
2255,195738.13597887405
2256,186688.2094850263
2257,204914.06283641164
2258,160203.9363707495
2259,168958.40542759048
2260,143801.01993350568
2261,188148.55132617848
2262,218611.5304996376
2263,319924.33763632015
2264,402413.83719501784
2265,121480.64808618696
2266,269773.3271607857
2267,349046.28147983097
2268,364494.9944226262
2269,152187.84879029845
2270,200376.99085560045
2271,219475.81332738954
2272,217982.7800535811
2273,157866.72951587988
2274,180445.9769531258
2275,160853.3088127612
2276,196317.5014198441
2277,173671.6046265082
2278,147892.31290585548
2279,110539.65471472708
2280,104885.58118399675
2281,172777.26572260773
2282,186096.1204590376
2283,113951.45267580613
2284,107629.20522722206
2285,148324.74274211354
2286,112641.34691588744
2287,326872.0370629679
2288,268931.87519079074
2289,310264.9731704332
2290,369040.9050483189
2291,298838.6592568429
2292,372910.57881716103
2293,380864.5451077431
2294,327955.45365045476
2295,414184.3902788847
2296,249943.20055103698
2297,308212.4195563905
2298,308229.0170311399
2299,316148.3326492354
2300,303945.0406866181
2301,297324.6119288674
2302,248981.90473831585
2303,241206.98186542466
2304,238837.16912266705
2305,207019.37023011316
2306,203856.75258356333
2307,201736.03931495128
2308,233881.3256404372
2309,278094.763372147
2310,222307.66212699562
2311,216557.88231810625
2312,179872.89206292666
2313,184118.54809510545
2314,193394.1888896525
2315,190393.26543173683
2316,200297.28035969613
2317,187044.4259037089
2318,186168.19949235278
2319,195018.25517203822
2320,191930.48437242396
2321,245406.10349321552
2322,210252.79450109717
2323,197065.82504890044
2324,199041.77514425013
2325,224830.54802816338
2326,188856.00220014155
2327,215318.72734097857
2328,237847.41926102317
2329,189367.0855438155
2330,185745.7452396208
2331,316997.2641923269
2332,347032.4755445607
2333,299384.12016728125
2334,245382.09122381848
2335,265470.9255729134
2336,303249.18008920434
2337,196671.41930754925
2338,263553.6821837656
2339,240120.2647612046
2340,377510.3337690891
2341,199698.1294752867
2342,238834.28460159595
2343,238122.02523144474
2344,222419.06372775906
2345,232205.2339987501
2346,214802.74461468356
2347,192740.7742343431
2348,247854.27003252436
2349,164931.53533578222
2350,290185.80155964056
2351,247487.2281405516
2352,253824.1089695422
2353,245129.28310348513
2354,138882.52448229655
2355,160540.32977849897
2356,157407.69795473665
2357,199630.9821038684
2358,191409.171628661
2359,127425.30505044688
2360,104229.43101141416
2361,136686.2218939471
2362,268302.3618417927
2363,132576.8930204655
2364,188681.4529184769
2365,233711.72824384854
2366,190310.8230817893
2367,217404.34716245742
2368,211344.86366389017
2369,212471.7672661487
2370,161263.7786971177
2371,161675.1744510203
2372,190961.24617143534
2373,287255.82377474336
2374,308792.03992389
2375,248791.17853165045
2376,289383.5281298971
2377,318447.4943436042
2378,134857.9432979771
2379,213461.09776970465
2380,147521.75117704575
2381,160847.09515141253
2382,219451.76591444877
2383,206531.79308934696
2384,249213.7216472132
2385,160427.26607960556
2386,126678.89898608299
2387,118987.84764012997
2388,96116.90156489355
2389,127532.22641738271
2390,140132.42985030962
2391,144583.34274030384
2392,103195.21391767496
2393,172724.76741401968
2394,122260.83274619468
2395,208088.72805185546
2396,143422.91475630598
2397,221112.53899354767
2398,125292.27800252475
2399,40709.49842337705
2400,34281.28599915025
2401,119142.65405603778
2402,135028.1993676764
2403,122569.95424646512
2404,138976.32092507347
2405,161341.7137962815
2406,147180.56169739342
2407,126288.1847304115
2408,144883.65411386476
2409,114725.30445568776
2410,180783.49286584766
2411,101729.62613730808
2412,151615.85048253415
2413,112711.88566853572
2414,141571.9761143038
2415,119859.83823013585
2416,131123.34675871697
2417,138407.23194442666
2418,117880.57310101343
2419,104336.8513435882
2420,112313.6001726077
2421,128975.73850788618
2422,95035.76376383775
2423,101626.0947262235
2424,152389.67968628742
2425,215016.2219556654
2426,129219.50697358395
2427,121698.3404917568
2428,186528.71689277422
2429,96548.40543847228
2430,137843.5964241696
2431,101959.81090879999
2432,132702.06344323093
2433,141837.51920017297
2434,126091.82624132023
2435,144269.69547577365
2436,105440.7744567364
2437,99209.79316474032
2438,98890.29893703293
2439,112900.34376301197
2440,133365.624139915
2441,107603.36521784263
2442,98229.65237436886
2443,139000.7667652408
2444,126111.19559788052
2445,77846.78244210384
2446,113355.90627501928
2447,218732.01525166165
2448,149382.53866764274
2449,117427.37144436361
2450,154552.25925004506
2451,130573.96309740865
2452,208837.69291482214
2453,92570.55414585909
2454,120570.78815272846
2455,137655.42125666095
2456,129618.4380510929
2457,118173.4908043819
2458,131371.1311057536
2459,103477.09277022746
2460,147184.1035389381
2461,122165.46171470545
2462,135135.49408147694
2463,121768.39864193741
2464,173388.7765559703
2465,148440.59741253615
2466,105146.67269461951
2467,158984.12703210698
2468,73789.96863472089
2469,71656.21065568272
2470,186150.69821777008
2471,233381.00342451013
2472,182524.9143083843
2473,88579.95149062877
2474,59656.02899629017
2475,227138.91514199623
2476,77725.81022197218
2477,75310.3270560333
2478,138136.30676695588
2479,77809.93566903961
2480,136685.02164375526
2481,113027.5879676647
2482,95150.19052417693
2483,93413.99664963479
2484,119796.75254047872
2485,115091.12736944575
2486,140777.06509535224
2487,173725.15339915897
2488,186228.65550754312
2489,151633.39799907221
2490,138129.91495334194
2491,100141.27319989214
2492,200402.22850826522
2493,159082.88113386394
2494,152570.13599642972
2495,84486.50061084307
2496,239618.2425171649
2497,163576.3049585307
2498,97418.3210953977
2499,78297.31688570115
2500,113877.98206566297
2501,125974.56704388186
2502,151814.9128062548
2503,84298.94259678759
2504,161427.82127005304
2505,227450.11363143474
2506,268031.3342158536
2507,277044.53122268105
2508,267366.56162274
2509,221689.56214906625
2510,233634.18170694192
2511,186761.21049031522
2512,209676.0205086479
2513,237503.67136866204
2514,267689.1641416743
2515,137455.47694892203
2516,175811.08608308434
2517,145791.15599036566
2518,140728.6332505832
2519,233381.50190981152
2520,225302.25440659048
2521,195348.84834595327
2522,230618.23538149195
2523,108895.5229472518
2524,119785.55806744681
2525,127211.90100455028
2526,131439.52351592784
2527,105398.03142968705
2528,111100.21934626088
2529,127969.19587357482
2530,120623.2479662341
2531,254275.7709401606
2532,233269.9418547966
2533,211421.72462619795
2534,249295.7229195477
2535,287891.90846423013
2536,247786.55199488043
2537,247476.1206215492
2538,193428.19990265416
2539,205947.20007714513
2540,187760.34524362022
2541,196062.46177304327
2542,160308.14009136753
2543,118567.1820017281
2544,108489.6398535578
2545,132417.27689221618
2546,144475.47014405136
2547,145960.2972525726
2548,166255.66668338608
2549,151506.43458384252
2550,590381.709372608
2551,146055.2809819642
2552,132949.6095010098
2553,64298.45677981782
2554,82640.18020920921
2555,124793.68539879797
2556,81882.75120974658
2557,94159.760361708
2558,152588.92458163062
2559,121973.89980407082
2560,154849.83638347057
2561,153181.69307302218
2562,143693.19097090117
2563,145785.91768562282
2564,183597.6888909156
2565,147135.7593000587
2566,120615.34858689597
2567,97669.98952660896
2568,196046.83333663526
2569,204644.34663781454
2570,127505.70698162587
2571,151675.0113795062
2572,173617.09963812656
2573,216688.47680052998
2574,287299.7858403546
2575,151692.09122586786
2576,134954.81346493494
2577,156248.1457365465
2578,86723.1780906783
2579,33438.97754998831
2580,87063.90950689605
2581,113196.41398286703
2582,145551.0111891888
2583,283975.54183649016
2584,173835.08579852735
2585,189793.66023009783
2586,247097.73481300264
2587,204950.60986868478
2588,137461.59066590923
2589,147246.7419869972
2590,226850.15835834877
2591,243899.20068962756
2592,217666.40873931115
2593,273542.6793090119
2594,182433.29246595898
2595,223461.95856280928
2596,308338.7606848418
2597,191602.50405796943
2598,268559.3878213726
2599,328299.703183613
2600,137678.16924979677
2601,150773.9420687349
2602,56897.734432304744
2603,69441.07547154534
2604,70755.42119333381
2605,55153.150796273956
2606,148526.13954324485
2607,213681.30033833766
2608,215433.00156998006
2609,175865.8656827102
2610,106253.12710909196
2611,119908.27140725031
2612,147082.72627190594
2613,126299.40943976608
2614,110900.43278209004
2615,161222.476871202
2616,169460.16541179968
2617,194886.8179532888
2618,234162.70832894347
2619,203071.3556328332
2620,192206.3380357949
2621,170053.14889212325
2622,183626.50888826093
2623,251633.61707936204
2624,289503.38386685564
2625,253415.0953345406
2626,177019.4499784466
2627,160794.38874626998
2628,382160.66644965124
2629,399356.3837551505
2630,330780.6320811054
2631,386324.0840171317
2632,346964.77981537045
2633,286136.9427588815
2634,348827.2563138553
2635,159600.0394975401
2636,178999.14656126196
2637,199284.5624446331
2638,256081.31839345675
2639,179671.95068018208
2640,145489.55394808762
2641,81155.76296379231
2642,189266.13050366705
2643,107408.10821741796
2644,118380.57890283992
2645,112597.15830307361
2646,98367.20390075352
2647,112908.96497427206
2648,138559.72933196276
2649,149910.7389123037
2650,138441.1278683159
2651,127919.51572271716
2652,350302.5525335999
2653,254756.6087361367
2654,235515.66486545838
2655,358079.9390742184
2656,303534.9933488455
2657,318765.0971228746
2658,283018.55308890133
2659,287668.3766066313
2660,317351.1457329814
2661,320734.0968840036
2662,328061.4990421224
2663,267803.4790418828
2664,266476.4367704275
2665,329925.5429246351
2666,280970.7715195792
2667,185643.27456728765
2668,194699.29507042374
2669,182096.3276745032
2670,277518.1860888996
2671,198217.16746176453
2672,208938.3323352423
2673,207568.36895457283
2674,210961.99892687774
2675,179049.65364527144
2676,213971.78065721295
2677,200683.48969338578
2678,244338.88318418688
2679,272476.1210818961
2680,272846.7224716041
2681,361105.6411678331
2682,299179.7787605445
2683,417752.3480387621
2684,297177.4575612999
2685,312972.70523879933
2686,265340.4768935316
2687,292344.3058704941
2688,219713.57835718337
2689,215486.92309370125
2690,340373.83264917694
2691,185723.789395015
2692,145309.55473501305
2693,204398.9715285441
2694,144841.75738748256
2695,203052.7777298845
2696,190920.28180737724
2697,182817.3279108652
2698,204690.31732157967
2699,165576.17598310998
2700,145065.79485462187
2701,155600.13632687205
2702,106549.19228132139
2703,148992.21393445693
2704,144348.68558367412
2705,98915.99175818311
2706,93479.64104748028
2707,117301.44867455307
2708,112444.15974861546
2709,97744.16158694099
2710,122881.4073515106
2711,254317.99238235154
2712,338936.0945831849
2713,179835.87807064783
2714,155604.81814462692
2715,163978.52477962035
2716,146759.78504266148
2717,195149.8008221893
2718,222039.6996291736
2719,115788.93471489171
2720,188723.9170225202
2721,115559.4919154013
2722,161266.58762189234
2723,163302.51418424677
2724,104855.00041081896
2725,113369.33830129285
2726,132317.20228177798
2727,165905.93761835922
2728,183126.4118138617
2729,129400.81005761703
2730,135074.2014130021
2731,136047.01941362396
2732,126840.94032791303
2733,159542.68416698952
2734,148848.66170202498
